ID	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)
MAG09258	f__Lachnospiraceae (UID1286)	57	420	207	91.54	1.3	25	2248473	32197	2128	2128	30126	390	317	302	1804	1714
MAG09259	c__Deltaproteobacteria (UID3218)	61	284	169	63.32	1.58	7.69	2237515	18468	2631	2631	2487	325	243	236	1335	1282
MAG09260	o__Clostridiales (UID1212)	172	263	149	87.21	0.24	50	2346019	26924	2364	2364	5184	377	290	279	4904	4571
MAG09261	o__Clostridiales (UID1212)	172	263	149	96.98	0.67	0	2405056	31666	2281	2281	37370	378	318	304	2181	2069
MAG09262	o__Clostridiales (UID1226)	155	278	158	83.91	0.16	100	2591994	32242	2363	2363	13617	387	318	305	2997	2848
MAG09263	k__Bacteria (UID203)	5449	102	56	98.21	2.11	30.77	3117134	32160	2756	2756	167298	390	328	317	3554	3302
MAG09264	c__Gammaproteobacteria (UID4201)	1164	271	170	96.91	1.21	33.33	1740052	22767	1656	1656	9858	370	313	299	1529	1473
MAG09265	g__Streptococcus (UID684)	26	668	229	78.37	2.89	64	1738618	22416	1757	1757	12288	346	277	264	3434	3170
MAG09266	f__Lachnospiraceae (UID1256)	33	333	171	97	0	0	2502050	31639	2263	2263	67303	408	328	314	4108	3853
MAG09267	o__Clostridiales (UID1212)	172	261	147	99.3	0	0	2722415	28253	2572	2572	82739	381	308	297	2532	2431
MAG09268	o__Clostridiales (UID1212)	172	263	149	99.33	2.68	0	2681269	28652	2512	2512	59286	380	305	294	3329	3115
MAG09269	o__Clostridiales (UID1120)	304	249	142	60.35	1.08	0	1291650	24559	1717	1717	2432	269	216	201	1137	1069
MAG09270	k__Bacteria (UID2372)	131	177	106	96.77	1.25	14.29	2211433	35714	2185	2185	46391	373	306	290	2420	2259
MAG09271	o__Clostridiales (UID1212)	172	257	149	97.09	1.68	33.33	2284197	20412	2311	2311	23473	361	294	285	1473	1383
MAG09272	o__Clostridiales (UID1212)	172	263	149	83.23	2.68	14.29	1642269	14772	1878	1878	4263	331	263	255	1304	1266
MAG09273	g__Prevotella (UID2724)	55	567	296	94.89	0.51	0	3196897	49205	2642	2642	61967	443	357	339	4946	4499
MAG09274	o__Clostridiales (UID1212)	172	261	147	95.73	0.68	0	3226042	29549	3240	3240	11300	359	292	283	1726	1654
MAG09275	g__Prevotella (UID2724)	55	567	296	90.31	0.51	0	2653150	39737	2212	2212	32894	436	352	334	4912	4472
MAG09276	o__Clostridiales (UID1212)	172	263	149	64.09	1.34	0	878597	13590	958	958	4679	330	268	254	1185	1128
MAG09277	o__Clostridiales (UID1212)	172	263	149	96.64	0	0	2265971	26364	2107	2107	126482	381	317	305	2447	2275
MAG09278	o__Clostridiales (UID1212)	172	263	149	90.23	0.67	100	1756707	16679	1803	1803	9889	348	287	277	1537	1471
MAG09279	p__Actinobacteria (UID2112)	31	211	124	81.3	1.81	33.33	1842416	16927	1929	1929	4116	350	275	266	2417	2295
MAG09280	o__Clostridiales (UID1226)	155	278	158	52.04	0.63	100	920517	11133	784	784	9690	409	340	326	1570	1479
MAG09281	o__Clostridiales (UID1212)	172	263	149	84.85	1.47	0	1656372	25244	1811	1811	5516	332	267	253	1479	1369
MAG09282	o__Clostridiales (UID1212)	172	263	149	97.61	0	0	1696941	29804	1594	1594	45588	388	328	309	2746	2519
MAG09283	k__Bacteria (UID2372)	131	177	106	100	0	0	2168342	33011	2177	2177	30849	357	300	285	2588	2387
MAG09284	f__Lachnospiraceae (UID1286)	57	420	207	98.65	0.64	50	2656011	38470	2469	2469	91047	391	322	306	1728	1629
MAG09285	f__Enterobacteriaceae (UID5124)	134	1173	336	97.21	0.78	28.57	4104847	46976	3818	3818	42102	379	316	303	1654	1576
MAG09286	c__Clostridia (UID1118)	387	223	124	85.35	1.15	0	1636323	17833	1841	1841	6570	340	268	259	2552	2476
MAG09287	g__Prevotella (UID2724)	55	567	296	75.29	0.34	0	2752646	42771	2380	2380	13665	429	340	322	2666	2475
MAG09288	o__Clostridiales (UID1226)	155	278	158	82.3	1.9	0	2926462	34477	2890	2890	11168	376	307	295	4011	3796
MAG09289	f__Bifidobacteriaceae (UID1458)	77	464	220	96.82	0.34	50	2056972	22330	1698	1698	85811	420	353	340	3111	3010
MAG09290	k__Bacteria (UID2372)	131	177	106	98.11	2.36	66.67	2559828	43880	2910	2910	12317	325	267	252	2746	2547
MAG09291	f__Lachnospiraceae (UID1256)	33	333	171	96.14	0.58	100	2240159	28183	1987	1987	29506	406	335	321	4108	3853
MAG09292	o__Clostridiales (UID1212)	172	257	149	84.56	1.57	25	1973235	19145	1829	1829	59484	392	319	308	1787	1682
MAG09293	o__Clostridiales (UID1212)	172	263	149	90.74	0.96	0	1744298	20219	1776	1776	11767	370	300	289	2336	2172
MAG09294	f__Lachnospiraceae (UID1286)	57	420	207	81.09	2.39	42.86	2213590	24486	2249	2250	6615	358	293	282	1261	1220
MAG09295	o__Clostridiales (UID1212)	172	263	149	79.49	0.13	100	1678197	16985	1807	1807	5692	333	269	260	1659	1553
MAG09296	o__Clostridiales (UID1212)	172	263	149	85.21	0.4	0	1988934	20845	2122	2122	6240	335	262	252	4080	3893
MAG09297	k__Bacteria (UID203)	5449	103	57	53.68	1.75	100	1733559	21151	1577	1577	22277	389	327	314	1507	1457
MAG09298	o__Clostridiales (UID1212)	172	261	147	99.25	0.23	100	3050637	33051	2920	2920	69505	377	306	295	2531	2430
MAG09299	c__Deltaproteobacteria (UID3218)	61	284	169	60.83	1.18	50	1544462	10841	1809	1809	2748	316	245	239	1334	1313
MAG09300	p__Actinobacteria (UID2112)	31	211	124	87.44	0.81	0	2392859	20277	2331	2331	13959	358	295	287	2336	2193
MAG09301	k__Bacteria (UID203)	5449	103	57	52.98	1.75	100	1694194	20630	1688	1688	5440	350	283	271	1420	1341
MAG09302	o__Clostridiales (UID1212)	172	261	147	77.3	1.7	33.33	1996319	19455	2020	2020	6081	360	294	284	1711	1617
MAG09303	p__Actinobacteria (UID2112)	31	211	124	62.84	3.09	11.11	1153675	9109	1345	1345	3446	309	254	247	1024	985
MAG09304	o__Clostridiales (UID1212)	172	263	149	96.31	0	0	1982692	29830	1809	1809	154323	392	330	313	2762	2634
MAG09305	k__Bacteria (UID203)	5449	104	58	55.49	3.45	50	1896534	16500	2026	2026	4931	346	282	274	1450	1407
MAG09306	o__Clostridiales (UID1212)	172	263	149	99.16	0	0	2759904	37820	2407	2407	76538	411	343	327	6286	5938
MAG09307	f__Enterobacteriaceae (UID5121)	138	1162	336	95.39	0.5	60	4850041	48388	4563	4563	187123	369	316	306	2067	1982
MAG09308	o__Clostridiales (UID1212)	172	263	149	67.04	0.69	0	2014554	18112	2214	2214	4795	334	263	255	1676	1628
MAG09309	o__Selenomonadales (UID1024)	64	334	167	99.98	0.9	0	2086672	24799	1968	1968	53512	373	310	298	1450	1332
MAG09310	o__Clostridiales (UID1212)	172	261	147	92.78	0.68	100	2298211	23600	2024	2024	13505	386	325	313	2096	1971
MAG09311	o__Clostridiales (UID1226)	155	278	158	93.04	1.58	66.67	2473486	27844	2258	2258	22455	391	319	307	1626	1556
MAG09312	o__Clostridiales (UID1212)	172	261	147	85.73	1.47	50	1970316	20060	1853	1853	12414	378	319	308	3630	3356
MAG09313	o__Clostridiales (UID1212)	172	263	149	50.25	0	0	1010373	10689	1247	1247	2815	311	238	230	1217	1183
MAG09314	o__Clostridiales (UID1226)	155	278	158	60.46	1.66	0	2101479	26852	2478	2478	3048	315	256	245	1994	1916
MAG09315	k__Bacteria (UID2372)	131	177	106	96.77	1.95	33.33	1727868	26883	1804	1804	57200	350	295	280	3075	2830
MAG09316	c__Clostridia (UID1085)	35	420	196	70.43	0.77	0	2091363	24002	2148	2148	14934	359	292	281	1885	1781
MAG09317	p__Bacteroidetes (UID2605)	350	314	208	96.31	1.6	0	1906384	20514	1852	1852	9918	368	296	285	2698	2586
MAG09318	f__Lachnospiraceae (UID1256)	33	333	171	52.44	4.24	16.67	1319194	15945	1253	1253	17064	371	314	301	1551	1452
MAG09319	o__Clostridiales (UID1212)	172	263	149	96.87	1.68	33.33	2025132	36454	2021	2021	14396	367	297	279	2716	2494
MAG09320	c__Deltaproteobacteria (UID3218)	61	284	169	100	0	0	4266453	35680	3756	3756	68115	402	319	310	2362	2273
MAG09321	o__Clostridiales (UID1212)	172	263	149	71.32	3.36	20	1950365	19745	2321	2321	3229	317	244	236	1606	1556
MAG09322	f__Bifidobacteriaceae (UID1458)	77	464	220	97.8	0.55	50	2149561	22124	1805	1805	84924	414	346	334	2023	1923
MAG09323	k__Bacteria (UID203)	5449	103	57	53.83	0	0	1936303	24081	1951	1951	6342	359	290	278	1423	1373
MAG09324	g__Streptococcus (UID684)	26	668	229	76.66	3.35	57.14	1536998	20002	1644	1644	6548	328	266	254	1938	1772
MAG09325	f__Lachnospiraceae (UID1256)	33	333	171	93.4	1.75	0	2150627	26143	2019	2019	62299	381	323	310	1845	1740
MAG09326	k__Bacteria (UID203)	5449	103	57	60.89	3.51	0	2018596	26212	2090	2090	9906	353	294	282	1511	1449
MAG09327	o__Clostridiales (UID1226)	155	278	158	94.15	0.63	0	2699433	31868	2359	2359	54036	408	337	323	3253	3034
MAG09328	k__Bacteria (UID203)	5449	104	58	64.66	1.72	0	1949711	23818	1784	1784	21766	383	319	306	2115	1988
MAG09329	p__Actinobacteria (UID2112)	31	211	124	100	1.61	0	2262469	20721	1901	1901	178260	409	347	336	3589	3324
MAG09330	o__Clostridiales (UID1226)	155	278	158	99.37	0.63	0	3281503	39106	2936	2936	60342	391	334	321	3751	3613
MAG09331	o__Selenomonadales (UID1024)	64	334	167	98.08	0	0	2269852	22461	2104	2104	57570	377	316	305	1651	1582
MAG09332	o__Clostridiales (UID1212)	172	261	147	89.5	0	0	2267326	22487	2043	2043	46642	384	325	314	3588	3336
MAG09333	o__Selenomonadales (UID1024)	64	334	167	99.4	0	0	2130189	20224	2011	2011	58663	378	308	298	1667	1512
MAG09334	f__Lachnospiraceae (UID1256)	33	333	171	98.34	0	0	2423934	30990	2126	2126	90288	416	340	325	4108	3853
MAG09335	o__Clostridiales (UID1226)	155	278	158	99.37	0	0	2877259	32925	2644	2644	93316	390	325	313	2336	2246
MAG09336	p__Firmicutes (UID1022)	100	295	158	100	0.63	0	2390110	39966	2339	2339	70980	352	304	287	1608	1462
MAG09337	p__Actinobacteria (UID2112)	31	211	124	89.15	3.37	71.43	2802876	22018	2623	2623	15338	391	312	304	1836	1741
MAG09338	k__Bacteria (UID2372)	131	177	106	99.53	0	0	2214537	34054	2263	2263	25347	354	296	281	2665	2493
MAG09339	k__Bacteria (UID203)	5449	103	57	51.75	0	0	1302543	16105	1249	1249	25514	371	315	303	1512	1444
MAG09340	o__Clostridiales (UID1226)	155	278	158	90.3	0	0	2233570	23767	1994	1994	14565	382	321	309	2916	2803
MAG09341	o__Clostridiales (UID1226)	155	278	158	81.43	0.32	0	2418273	28512	2185	2185	85390	385	326	313	2203	2076
MAG09342	f__Lachnospiraceae (UID1286)	57	420	207	97.96	0	0	2671652	38471	2456	2456	66150	392	325	309	1682	1531
MAG09343	o__Clostridiales (UID1212)	172	261	147	92.18	0	0	2345164	24278	2092	2092	13415	382	321	309	1519	1453
MAG09344	o__Clostridiales (UID1226)	155	278	158	60.25	3.8	30.77	2085902	26415	1874	1874	35351	389	331	317	2995	2854
MAG09345	o__Clostridiales (UID1120)	304	249	142	99.3	0	0	2812365	55268	2933	2933	15849	326	271	252	3380	3040
MAG09346	o__Selenomonadales (UID1024)	64	334	167	98.09	2.05	28.57	2377640	29897	2299	2299	22458	381	310	297	5029	4622
MAG09347	o__Clostridiales (UID1212)	172	261	147	85.48	2.72	80	2178027	22182	2151	2151	10592	362	302	291	3629	3356
MAG09348	o__Clostridiales (UID1212)	172	261	147	94.37	0	0	2804302	25050	2863	2863	11541	356	288	280	2135	2053
MAG09349	o__Clostridiales (UID1212)	172	263	149	77.11	0.67	0	1962330	25559	2048	2048	6432	348	279	267	1726	1620
MAG09350	g__Streptococcus (UID561)	89	679	295	73.26	2.2	53.85	1478139	17701	1700	1700	4484	314	260	249	1597	1532
MAG09351	o__Clostridiales (UID1212)	172	263	149	97.99	1.34	0	2921005	30822	2690	2690	186714	390	314	303	2449	2387
MAG09352	k__Bacteria (UID203)	5449	104	58	61.03	0	0	1196560	10485	1158	1158	9358	362	299	290	1195	1172
MAG09353	o__Selenomonadales (UID1024)	64	334	167	98.6	0	0	2169224	21188	1995	1995	57124	378	319	308	1651	1582
MAG09354	o__Clostridiales (UID1212)	172	261	147	95.92	0.68	0	2511262	26033	2167	2167	21071	389	329	317	2096	1966
MAG09355	o__Clostridiales (UID1120)	304	247	141	88	0.61	66.67	1868004	21072	1911	1911	12303	368	291	280	2840	2681
MAG09356	f__Bifidobacteriaceae (UID1458)	77	464	220	79.67	1.59	55.56	1847733	18713	1673	1673	15973	398	327	315	2771	2695
MAG09357	p__Actinobacteria (UID2112)	31	211	124	86.12	0.36	50	3402018	26908	3155	3155	8020	395	307	298	2334	2182
MAG09358	o__Clostridiales (UID1212)	172	261	147	93.84	1.36	100	2752755	24401	2746	2746	12308	358	295	287	1374	1329
MAG09359	p__Actinobacteria (UID2112)	31	211	124	94.93	0	0	1965727	16667	1738	1738	36900	404	329	319	2736	2625
MAG09360	p__Actinobacteria (UID2112)	31	211	124	95.92	0.81	0	2148401	18879	1797	1797	40604	417	341	331	3599	3353
MAG09361	p__Firmicutes (UID1022)	100	295	158	100	1.27	0	2287947	38228	2228	2228	55647	355	307	290	1708	1562
MAG09362	o__Clostridiales (UID1212)	172	261	147	93.17	0	0	2500049	24786	2254	2254	32775	386	327	317	3010	2774
MAG09363	k__Bacteria (UID203)	5449	104	58	65.1	1.72	0	2060278	23984	2170	2170	6745	359	290	279	1390	1317
MAG09364	k__Bacteria (UID203)	5449	102	56	61.92	2.68	66.67	1082815	8337	990	990	10816	401	322	314	1696	1684
MAG09365	o__Clostridiales (UID1212)	172	257	149	97.99	1.12	66.67	2529468	22264	2439	2439	108149	364	302	293	2041	1928
MAG09366	f__Lachnospiraceae (UID1256)	33	333	171	77.57	1.46	33.33	3185608	37054	3606	3606	5852	328	272	262	2385	2225
MAG09367	f__Bifidobacteriaceae (UID1458)	77	464	220	88.04	0.68	75	2068883	22164	1797	1797	21866	399	331	319	2677	2586
MAG09368	o__Clostridiales (UID1212)	172	261	147	88.39	3.44	87.5	2269485	21966	2059	2059	24535	381	321	310	3638	3375
MAG09369	f__Lachnospiraceae (UID1256)	33	333	171	95.91	0	0	2092639	25474	1893	1893	25820	403	330	317	2690	2499
MAG09370	k__Bacteria (UID2372)	131	177	106	98.11	0.47	0	2788278	48648	3043	3043	32490	338	279	263	2949	2713
MAG09371	p__Actinobacteria (UID2112)	31	211	124	69.27	3.43	20	1407659	8705	1309	1309	7648	391	308	302	1319	1296
MAG09372	o__Clostridiales (UID1120)	304	249	142	87.44	2.53	4.55	3547969	44334	4021	4021	6268	329	263	252	2779	2615
MAG09373	f__Bifidobacteriaceae (UID1462)	65	476	217	99.94	1.32	64.29	2299336	23617	1955	1955	129899	419	344	332	3173	3077
MAG09374	o__Clostridiales (UID1120)	304	249	142	98.59	0	0	2718947	53426	2796	2796	16702	327	274	255	2723	2447
MAG09375	f__Lachnospiraceae (UID1256)	33	333	171	98.54	1.19	0	2914135	33109	2768	2768	170090	378	318	306	2558	2416
MAG09376	f__Enterobacteriaceae (UID5124)	134	1173	336	79.84	1.03	21.43	3576143	40759	4262	4262	3609	316	249	239	1487	1430
MAG09377	o__Clostridiales (UID1226)	155	278	158	87.92	0.84	0	2571367	31195	2237	2237	13511	391	328	314	2997	2848
MAG09378	o__Clostridiales (UID1212)	172	263	149	98.32	0.17	100	2345253	27642	2219	2219	49069	378	313	301	3254	3138
MAG09379	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2630738	28039	2487	2487	124534	374	301	290	3329	3115
MAG09380	f__Lachnospiraceae (UID1286)	57	420	207	95.17	1.52	20	2631667	34443	2496	2496	50546	388	320	306	1518	1449
MAG09381	p__Actinobacteria (UID2112)	31	211	124	56.7	0	0	1079972	8754	1019	1019	18200	362	303	294	1552	1491
MAG09382	f__Lachnospiraceae (UID1256)	33	333	171	91.62	2.34	14.29	3149960	37120	3099	3099	28808	383	307	295	2549	2445
MAG09383	f__Actinomycetaceae (UID1531)	42	420	211	91.6	2.28	55.56	2117032	14444	1948	1948	9339	390	318	311	2428	2378
MAG09384	o__Clostridiales (UID1212)	172	263	149	87.49	4.03	0	2643525	34501	2481	2481	20832	377	307	294	2804	2658
MAG09385	o__Clostridiales (UID1212)	172	263	149	97.99	1.68	25	2793395	49669	2448	2448	51068	423	345	325	13587	12540
MAG09386	p__Firmicutes (UID1022)	100	295	158	99.59	0.63	100	2168074	19583	1886	1886	34809	368	307	296	2789	2517
MAG09387	o__Clostridiales (UID1212)	172	263	149	93.29	0.17	100	2428902	26994	2140	2140	158931	406	331	318	9050	8503
MAG09388	g__Streptococcus (UID684)	26	668	229	82.43	2.59	36.36	1646468	21788	1882	1882	4436	312	257	246	1300	1242
MAG09389	p__Actinobacteria (UID2112)	31	211	124	99.19	0.81	100	1759799	14763	1602	1602	154961	398	327	318	1885	1763
MAG09390	p__Actinobacteria (UID2112)	31	211	124	97.78	0.81	0	2161861	19527	1887	1887	57536	396	335	325	3613	3335
MAG09391	o__Clostridiales (UID1226)	155	278	158	99.11	0.63	0	3587714	45829	3267	3267	75454	385	316	302	2995	2854
MAG09392	o__Clostridiales (UID1212)	172	261	147	94.11	0	0	2432389	25495	2197	2197	58188	386	329	317	5069	4621
MAG09393	o__Clostridiales (UID1212)	172	263	149	66.96	0	0	1666028	17090	1739	1739	5123	333	272	262	2225	2077
MAG09394	f__Lachnospiraceae (UID1256)	33	333	171	99.42	0	0	2367207	30226	2073	2073	52281	412	341	327	4108	3853
MAG09395	k__Bacteria (UID203)	5449	104	58	58.62	3.45	50	1234088	14971	1544	1544	2515	301	242	232	1352	1298
MAG09396	f__Lachnospiraceae (UID1286)	57	420	207	95.57	0.16	0	2670625	38816	2454	2454	105614	392	326	310	1682	1531
MAG09397	o__Clostridiales (UID1212)	172	261	147	93.13	0	0	2171559	22170	1976	1976	117715	385	319	308	1516	1444
MAG09398	f__Lachnospiraceae (UID1256)	33	333	171	99.16	0.86	53.85	2643297	34008	2556	2556	56005	375	308	295	3289	3018
MAG09399	o__Clostridiales (UID1212)	172	261	147	99.26	0	0	2353972	24699	2180	2180	149043	387	319	307	3550	3371
MAG09400	p__Actinobacteria (UID2112)	31	211	124	100	1.61	50	2106973	19064	1821	1821	85696	395	336	326	2541	2398
MAG09401	o__Clostridiales (UID1226)	155	278	158	96.84	0.63	0	3154264	37314	2793	2793	47647	392	336	323	3751	3613
MAG09402	k__Bacteria (UID203)	5449	103	57	56.33	0.96	16.67	2830554	37070	2787	2787	12120	370	294	281	3047	2866
MAG09403	f__Lachnospiraceae (UID1256)	33	333	171	87.23	3.22	28.57	1940561	22814	1844	1844	21300	380	310	298	2247	2132
MAG09404	o__Clostridiales (UID1226)	155	278	158	82.03	0.53	33.33	2748806	34415	2460	2460	12178	393	327	313	2997	2849
MAG09405	p__Actinobacteria (UID2112)	31	211	124	97.13	0.12	0	1795698	18798	1742	1743	11249	362	295	284	2762	2551
MAG09406	f__Lachnospiraceae (UID1256)	33	333	171	81.81	3.9	25	1589533	19079	1510	1510	18778	372	312	300	1512	1445
MAG09407	k__Bacteria (UID2372)	131	177	106	96.7	0.94	100	2710030	46958	2988	2988	20333	332	272	257	2911	2666
MAG09408	f__Bifidobacteriaceae (UID1462)	65	476	217	100	0	0	2244705	22831	1917	1917	92074	417	344	332	3173	3077
MAG09409	f__Lachnospiraceae (UID1256)	33	333	171	97.81	0	0	2235056	28473	1967	1967	31930	413	340	325	4099	3846
MAG09410	k__Bacteria (UID203)	5449	103	58	51.99	0	0	1067629	11893	1226	1226	5122	334	262	253	1399	1319
MAG09411	p__Actinobacteria (UID2112)	31	211	124	96.03	0	0	3306871	26429	2919	2919	30868	411	331	322	3827	3691
MAG09412	o__Clostridiales (UID1226)	155	278	158	91.02	4.01	100	3334423	42631	3017	3017	12189	389	320	305	2605	2486
MAG09413	o__Clostridiales (UID1212)	172	263	149	80.24	3.41	77.78	2117827	21402	2198	2198	6961	344	273	263	1516	1451
MAG09414	k__Bacteria (UID203)	5449	103	57	53.49	0	0	2143903	28730	2294	2294	6092	342	281	268	2655	2510
MAG09415	p__Actinobacteria (UID2112)	31	211	124	100	0	0	2392778	20005	2081	2081	225686	384	328	319	2337	2190
MAG09416	k__Bacteria (UID203)	5449	103	57	77.19	2.63	50	2752325	36462	2570	2570	85433	395	325	311	1518	1449
MAG09417	o__Clostridiales (UID1212)	172	261	147	97.09	1.02	0	2330571	23825	2042	2042	12859	385	324	312	2087	1966
MAG09418	o__Clostridiales (UID1226)	155	278	158	97.08	0.63	0	2813662	32800	2484	2484	88005	406	335	322	2415	2261
MAG09419	o__Clostridiales (UID1212)	172	263	149	77.32	1.92	20	1874506	32925	2150	2150	3653	331	266	250	4599	4243
MAG09420	f__Bifidobacteriaceae (UID1458)	77	464	220	100	0.23	0	2165648	23701	1735	1735	156186	428	363	350	3111	3010
MAG09421	o__Clostridiales (UID1226)	155	278	158	57.67	0	0	1894149	24320	1734	1734	61756	392	330	316	1751	1664
MAG09422	o__Clostridiales (UID1212)	172	261	147	94.22	0	0	2526201	25423	2225	2225	110012	393	331	319	3591	3325
MAG09423	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2278671	35813	2152	2152	456632	378	310	293	2928	2827
MAG09424	o__Clostridiales (UID1226)	155	278	158	88.93	3.22	42.86	2668784	34294	2415	2416	17689	411	332	318	3285	3047
MAG09425	o__Clostridiales (UID1212)	172	257	149	69.73	1.34	50	1490070	12378	1697	1697	5091	325	264	256	1215	1156
MAG09426	o__Clostridiales (UID1226)	155	278	158	97.81	0.95	0	3048295	37132	2765	2765	75785	392	326	313	2441	2341
MAG09427	o__Clostridiales (UID1212)	172	263	149	83.67	0.81	0	2419980	29456	2453	2453	9765	359	294	282	2241	2131
MAG09428	o__Clostridiales (UID1212)	172	263	149	94.3	0.67	0	2265605	30276	2128	2128	57252	382	322	307	2273	2141
MAG09429	o__Clostridiales (UID1212)	172	263	149	100	0.67	0	3143560	40294	2790	2790	54763	385	315	300	2093	1967
MAG09430	o__Clostridiales (UID1226)	155	278	158	91.43	0	0	2126819	22022	1839	1839	19560	382	326	314	1640	1552
MAG09431	f__Lachnospiraceae (UID1286)	57	420	207	96.68	0.12	100	2740193	39799	2559	2559	99181	392	318	303	1793	1715
MAG09432	o__Clostridiales (UID1226)	155	278	158	76.23	0.63	0	2640147	29599	2944	2944	5508	326	266	256	1852	1732
MAG09433	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2467266	39570	2363	2363	230501	376	307	290	2767	2642
MAG09434	f__Lachnospiraceae (UID1256)	33	333	171	98.54	0.78	0	3385230	44361	3218	3218	89384	384	312	298	3119	2904
MAG09435	f__Lachnospiraceae (UID1256)	33	333	171	94.02	0	0	2738532	32838	2517	2517	54114	405	331	318	2562	2430
MAG09436	o__Clostridiales (UID1212)	172	263	149	84.78	1.42	0	2075730	36081	2291	2291	7210	347	275	259	2249	2075
MAG09437	o__Clostridiales (UID1212)	172	261	147	52.19	0.68	0	1406962	12084	1796	1796	2650	295	230	224	1049	1027
MAG09438	p__Actinobacteria (UID2112)	31	211	124	94.8	0.12	0	1766774	18569	1666	1666	17730	367	306	294	3496	3291
MAG09439	f__Lachnospiraceae (UID1256)	33	333	171	52.75	2.73	0	1095708	12625	1008	1008	18998	384	322	309	1983	1919
MAG09440	o__Clostridiales (UID1212)	172	263	149	94.51	0	0	2614107	27877	2492	2492	31610	372	298	287	3327	3131
MAG09441	o__Clostridiales (UID1212)	172	257	149	97.48	0.67	0	2335176	20981	2376	2376	21856	361	292	283	2189	2064
MAG09442	p__Actinobacteria (UID2112)	31	211	124	73.39	0	0	2210881	18613	1965	1965	292594	383	321	312	2337	2195
MAG09443	p__Actinobacteria (UID2112)	31	211	124	76.61	0	0	1494027	13573	1274	1274	159185	400	344	334	4328	4200
MAG09444	f__Lachnospiraceae (UID1256)	33	333	171	96.44	0.88	20	2300897	28118	2062	2062	44028	404	330	316	2112	1965
MAG09445	o__Clostridiales (UID1212)	172	263	149	51.38	1.51	25	1049940	16922	1245	1245	3283	307	245	232	1516	1433
MAG09446	f__Bifidobacteriaceae (UID1462)	65	476	217	99.94	0	0	2512255	26158	2130	2130	114985	418	346	334	3160	3063
